order_id,customer_name,email,product_category,product_name,quantity,unit_price,discount_percent,total_amount,order_date,city,country,payment_method,order_status,rating
ORD00823,Emma Muller,emma.muller727@example.com,Beauty,Sunscreen,4.0,263.81,15.0,896.95,2023-09-05,Nice,France,Net Banking,Delivered,4.0
ORD00824,Sofia Brown,sofia.brown656@example.com,Sports,Cricket Bat,5.0,491.63,0.0,2458.15,2024-05-12,Frankfurt,Germany,Debit Card,Returned,4.0
ORD00825,Ishaan Martinez,ishaan.martinez858@example.com,Sports,Football,7.0,25.84,0.0,180.88,2024-08-12,New York,USA,,Shipped,5.0
ORD00826,Emma Tanaka,emma.tanaka41@example.com,Home & Kitchen,LED Lamp,8.0,288.81,20.0,1848.38,2024-10-05,Tokyo,Japan,Debit Card,Returned,4.0
ORD00827,Ishaan Williams,ishaan.williams822@example.com,Electronics,Earbuds,5.0,182.5,15.0,775.62,2023-09-12,Calgary,Canada,,Delivered,4.0
ORD00828,Haruto Gupta,haruto.gupta790@example.com,Sports,Cricket Bat,6.0,391.58,25.0,1762.11,2023-04-02,Brisbane,Australia,Cash on Delivery,Returned,3.0
ORD00829,James Williams,james.williams740@example.com,Electronics,Smartwatch,8.0,321.54,5.0,2443.7,2023-09-29,Marseille,France,UPI,Cancelled,3.0
ORD00830,Priya Zhang,,Clothing,Rain Jacket,9.0,351.61,0.0,3164.49,2024-02-12,Sharjah,UAE,Credit Card,Shipped,5.0
ORD00831,Isabella Tanaka,isabella.tanaka150@example.com,Beauty,Lipstick Set,7.0,70.85,10.0,446.35,2024-09-20,Dubai,UAE,UPI,Shipped,1.0
ORD00832,Diya Rossi,diya.rossi281@example.com,Electronics,Earbuds,4.0,126.45,5.0,480.51,2023-05-29,Bengaluru,India,Debit Card,Delivered,5.0
ORD00833,Sofia Garcia,sofia.garcia565@example.com,Sports,Dumbbell Set,9.0,292.54,20.0,2106.29,2023-09-25,Brisbane,Australia,Net Banking,Processing,3.0
ORD00834,James Rossi,james.rossi982@example.com,Beauty,Shampoo,4.0,398.8,0.0,1595.2,2024-06-03,Marseille,France,Credit Card,Returned,4.0
ORD00835,Chen Rossi,chen.rossi230@example.com,Books,Self-Help Guide,1.0,232.82,20.0,186.26,2023-03-08,London,UK,Cash on Delivery,Cancelled,1.0
ORD00836,Mateo Wang,mateo.wang724@example.com,Clothing,Cotton T-Shirt,2.0,477.59,10.0,859.66,2023-01-29,Abu Dhabi,UAE,Net Banking,Shipped,3.0
ORD00837,Li Garcia,li.garcia714@example.com,Beauty,Lipstick Set,10.0,400.22,20.0,3201.76,2023-05-28,Brasilia,Brazil,Cash on Delivery,Processing,5.0
ORD00838,Vivaan Wang,vivaan.wang794@example.com,Electronics,Bluetooth Speaker,3.0,367.62,0.0,1102.86,2023-07-05,Pune,India,Net Banking,Delivered,2.0
ORD00839,John Muller,john.muller702@example.com,Books,History Book,8.0,73.56,0.0,588.48,2023-11-15,Melbourne,Australia,PayPal,Cancelled,5.0
ORD00840,Aditya Gupta,aditya.gupta206@example.com,Clothing,Running Shoes,2.0,173.16,10.0,311.69,2023-01-21,Dubai,UAE,Cash on Delivery,Delivered,2.0
ORD00841,Priya Sharma,priya.sharma542@example.com,Electronics,Wireless Mouse,5.0,18.69,15.0,79.43,2023-03-13,Manchester,UK,PayPal,Returned,5.0
ORD00842,Ananya Wang,ananya.wang700@example.com,Clothing,Rain Jacket,3.0,446.26,0.0,1338.78,2024-06-03,Leeds,UK,Credit Card,Returned,
ORD00843,Sophia Reddy,sophia.reddy320@example.com,Home & Kitchen,Non-stick Pan,3.0,297.1,0.0,891.3,2024-05-24,Munich,Germany,Cash on Delivery,Processing,5.0
ORD00844,Sofia Tanaka,sofia.tanaka967@example.com,Electronics,Bluetooth Speaker,6.0,74.98,25.0,337.41,2023-07-12,Tokyo,Japan,UPI,Delivered,5.0
ORD00845,Mei Muller,mei.muller533@example.com,Electronics,Power Bank,10.0,289.67,20.0,2317.36,2024-07-13,Hamburg,Germany,UPI,Shipped,3.0
ORD00846,Kavya Suzuki,kavya.suzuki387@example.com,Electronics,Earbuds,,56.64,20.0,,2023-11-10,Marseille,France,,Delivered,1.0
ORD00847,Ananya Kumar,ananya.kumar602@example.com,Beauty,Perfume,6.0,370.93,0.0,2225.58,2023-11-07,Osaka,Japan,UPI,Returned,
ORD00848,Sofia Suzuki,sofia.suzuki537@example.com,Clothing,Rain Jacket,1.0,455.78,0.0,455.78,2023-08-15,Sydney,Australia,PayPal,Shipped,5.0
ORD00849,Wei Dubois,,Books,Cookbook,2.0,462.53,,925.06,2023-09-04,Melbourne,Australia,Net Banking,Shipped,4.0
ORD00850,Vivaan Singh,vivaan.singh253@example.com,Sports,Cricket Bat,7.0,341.8,10.0,2153.34,2023-07-29,Calgary,Canada,PayPal,Delivered,4.0
ORD00851,John Brown,john.brown195@example.com,Books,Self-Help Guide,7.0,25.69,0.0,179.83,2024-11-09,Berlin,Germany,PayPal,Delivered,5.0
ORD00852,Aditya Gupta,aditya.gupta172@example.com,Beauty,Lipstick Set,7.0,145.98,10.0,919.67,2023-04-22,Houston,USA,,Shipped,5.0
ORD00853,Lucas Martinez,lucas.martinez531@example.com,Electronics,Earbuds,2.0,118.18,0.0,236.36,2023-03-27,Los Angeles,USA,Net Banking,Returned,3.0
ORD00854,Michael Dubois,michael.dubois679@example.com,Sports,Dumbbell Set,6.0,26.66,,159.96,2023-06-06,Brisbane,Australia,Debit Card,Processing,1.0
ORD00855,John Tanaka,john.tanaka299@example.com,Sports,Yoga Mat,4.0,171.26,0.0,685.04,2024-03-27,Los Angeles,USA,Cash on Delivery,Returned,3.0
ORD00856,Rohan Rossi,rohan.rossi59@example.com,Electronics,Bluetooth Speaker,9.0,13.64,15.0,104.35,2024-01-15,Delhi,India,Credit Card,Shipped,
ORD00857,Aarav Muller,aarav.muller397@example.com,Sports,Yoga Mat,1.0,284.0,25.0,213.0,2024-08-08,Kyoto,Japan,PayPal,Returned,3.0
ORD00858,Li Martinez,li.martinez354@example.com,Beauty,Sunscreen,3.0,229.84,5.0,655.04,2023-05-28,Vancouver,Canada,Net Banking,Processing,4.0
ORD00859,Yuki Sharma,yuki.sharma308@example.com,Clothing,Cotton T-Shirt,9.0,426.58,0.0,3839.22,2024-10-03,Melbourne,Australia,Net Banking,Cancelled,5.0
ORD00860,Yuki Garcia,yuki.garcia398@example.com,Books,Self-Help Guide,7.0,70.89,5.0,471.42,2023-08-11,Munich,Germany,,Returned,5.0
ORD00861,Sophia Suzuki,sophia.suzuki315@example.com,Clothing,Wool Sweater,2.0,273.7,20.0,437.92,2023-02-22,Munich,Germany,UPI,Returned,4.0
ORD00862,Isabella Silva,isabella.silva966@example.com,Books,Fiction Novel,7.0,285.86,0.0,2001.02,2024-10-18,Osaka,Japan,Debit Card,Cancelled,3.0
ORD00863,Lucas Singh,lucas.singh499@example.com,Home & Kitchen,Storage Jars,10.0,267.64,0.0,2676.4,2024-11-23,New York,USA,Credit Card,Delivered,
ORD00864,Lucas Patel,lucas.patel93@example.com,Home & Kitchen,Blender,3.0,479.19,0.0,1437.57,2024-01-07,Abu Dhabi,UAE,Cash on Delivery,Cancelled,3.0
ORD00865,Kavya Williams,kavya.williams576@example.com,Clothing,Denim Jeans,2.0,268.49,0.0,536.98,2024-07-29,Brasilia,Brazil,Net Banking,Processing,3.0
ORD00866,Ishaan Singh,ishaan.singh100@example.com,Electronics,USB-C Cable,8.0,192.79,0.0,1542.32,2024-08-23,Perth,Australia,Cash on Delivery,Returned,1.0
ORD00867,Olivia Muller,olivia.muller348@example.com,Electronics,Power Bank,3.0,313.9,0.0,941.7,2023-04-24,Hamburg,Germany,UPI,Delivered,5.0
ORD00868,Aarav Dubois,aarav.dubois428@example.com,Clothing,Running Shoes,4.0,259.14,0.0,1036.56,2024-05-16,Melbourne,Australia,Credit Card,Shipped,4.0
ORD00869,Michael Suzuki,michael.suzuki280@example.com,Beauty,Sunscreen,6.0,277.88,0.0,1667.28,2024-08-10,Bengaluru,India,Net Banking,Shipped,4.0
ORD00870,John Patel,john.patel277@example.com,Beauty,Sunscreen,9.0,427.55,20.0,3078.36,2023-12-17,Birmingham,UK,PayPal,Processing,5.0
ORD00871,Kavya Brown,kavya.brown461@example.com,Beauty,Face Serum,6.0,431.43,0.0,2588.58,2023-05-12,Los Angeles,USA,Credit Card,Shipped,3.0
ORD00872,Liam Johnson,liam.johnson885@example.com,Electronics,Wireless Mouse,6.0,435.73,0.0,2614.38,2024-08-19,Marseille,France,,Delivered,1.0
ORD00873,Chen Singh,chen.singh764@example.com,Electronics,USB-C Cable,2.0,6.9,5.0,13.11,2023-08-04,Pune,India,Credit Card,Cancelled,5.0
ORD00874,Ananya Martinez,ananya.martinez726@example.com,Books,Children's Storybook,8.0,147.59,0.0,1180.72,2024-03-29,London,UK,Credit Card,Shipped,4.0
ORD00875,Rohan Rossi,rohan.rossi194@example.com,Beauty,Face Serum,2.0,98.16,5.0,186.5,2023-06-16,Kyoto,Japan,Cash on Delivery,Cancelled,4.0
ORD00876,Ananya Suzuki,ananya.suzuki354@example.com,Beauty,Shampoo,5.0,144.32,0.0,721.6,2023-03-06,Marseille,France,PayPal,Delivered,4.0
ORD00877,Aditya Garcia,,Beauty,Face Serum,6.0,350.55,0.0,2103.3,2024-08-05,Montreal,Canada,Net Banking,Processing,5.0
ORD00878,Mary Martinez,mary.martinez501@example.com,Home & Kitchen,Storage Jars,4.0,117.92,15.0,400.93,2024-02-24,Nice,France,UPI,Cancelled,5.0
ORD00879,Michael Singh,michael.singh769@example.com,Books,History Book,3.0,395.19,0.0,1185.57,2024-02-14,Sydney,Australia,Net Banking,Shipped,3.0
ORD00880,Ananya Reddy,,Books,Cookbook,4.0,15.73,10.0,56.63,2024-07-16,Vancouver,Canada,Debit Card,Cancelled,5.0
ORD00881,Emma Suzuki,emma.suzuki164@example.com,Books,Fiction Novel,2.0,38.12,25.0,57.18,2024-09-14,Vancouver,Canada,Debit Card,Returned,3.0
ORD00882,Emma Martinez,,Home & Kitchen,LED Lamp,5.0,343.61,0.0,1718.05,2024-09-05,Birmingham,UK,UPI,Processing,3.0
ORD00883,Mary Muller,mary.muller65@example.com,Electronics,Earbuds,4.0,108.68,5.0,412.98,2023-11-17,Marseille,France,Cash on Delivery,Processing,4.0
ORD00884,Chen Smith,chen.smith989@example.com,Home & Kitchen,LED Lamp,4.0,355.51,5.0,1350.94,2024-05-15,Abu Dhabi,UAE,Credit Card,Processing,2.0
ORD00885,John Singh,john.singh84@example.com,Sports,Football,5.0,38.13,5.0,181.12,2023-10-10,Birmingham,UK,,Delivered,3.0
ORD00886,Wei Sharma,wei.sharma845@example.com,Sports,Football,5.0,478.55,15.0,2033.84,2024-09-11,Sao Paulo,Brazil,,Shipped,5.0
ORD00887,Ava Reddy,ava.reddy63@example.com,Beauty,Shampoo,9.0,144.82,20.0,1042.7,2023-01-12,Montreal,Canada,Debit Card,Shipped,1.0
ORD00888,Wei Suzuki,wei.suzuki477@example.com,Clothing,Wool Sweater,9.0,82.7,15.0,632.66,2023-04-21,Calgary,Canada,UPI,Shipped,5.0
ORD00889,Kavya Gupta,kavya.gupta331@example.com,Electronics,Bluetooth Speaker,6.0,278.52,15.0,1420.45,2024-01-20,Sao Paulo,Brazil,PayPal,Cancelled,4.0
ORD00890,Priya Zhang,priya.zhang779@example.com,Electronics,Webcam,10.0,24.49,0.0,244.9,2024-05-23,New York,USA,Debit Card,Shipped,3.0
ORD00891,Chen Johnson,chen.johnson369@example.com,Home & Kitchen,Blender,6.0,376.67,0.0,2260.02,2024-06-21,Yokohama,Japan,PayPal,Shipped,2.0
ORD00892,Sofia Smith,sofia.smith119@example.com,Home & Kitchen,Coffee Maker,9.0,16.99,5.0,145.26,2024-05-05,Mumbai,India,Debit Card,Shipped,3.0
ORD00893,David Zhang,david.zhang775@example.com,Beauty,Sunscreen,,383.94,20.0,,2024-07-17,New York,USA,Debit Card,Returned,
ORD00894,Diya Muller,diya.muller358@example.com,Beauty,Face Serum,6.0,257.03,20.0,1233.74,2023-08-06,London,UK,PayPal,Returned,5.0
ORD00895,Mary Silva,mary.silva855@example.com,Clothing,Rain Jacket,4.0,166.89,0.0,667.56,2024-10-28,Calgary,Canada,Credit Card,Cancelled,5.0
ORD00896,Haruto Tanaka,haruto.tanaka116@example.com,Electronics,Smartwatch,4.0,104.07,10.0,374.65,2024-11-21,Hamburg,Germany,UPI,Cancelled,
ORD00897,Wei Johnson,wei.johnson906@example.com,Home & Kitchen,Coffee Maker,5.0,11.12,15.0,47.26,2023-07-31,Nice,France,PayPal,Processing,4.0
ORD00898,Ava Gupta,ava.gupta492@example.com,Sports,Cycling Helmet,4.0,43.45,0.0,173.8,2023-02-01,Dubai,UAE,,Delivered,1.0
ORD00899,Kavya Garcia,kavya.garcia582@example.com,Clothing,Cotton T-Shirt,4.0,324.66,15.0,1103.84,2023-03-19,Calgary,Canada,PayPal,Delivered,1.0
ORD00900,Mateo Reddy,mateo.reddy270@example.com,Books,Cookbook,1.0,440.74,0.0,440.74,2023-01-15,New York,USA,PayPal,Shipped,5.0
ORD00901,Chen Rossi,chen.rossi24@example.com,Beauty,Perfume,3.0,111.66,20.0,267.98,2023-01-31,Chennai,India,Net Banking,Cancelled,1.0
ORD00902,Liam Patel,liam.patel983@example.com,Home & Kitchen,LED Lamp,8.0,105.34,10.0,758.45,2023-07-12,Frankfurt,Germany,,Delivered,1.0
ORD00903,Lucas Muller,lucas.muller446@example.com,Sports,Football,1.0,146.83,15.0,124.81,2024-04-12,Lyon,France,UPI,Processing,5.0
ORD00904,Rohan Zhang,rohan.zhang356@example.com,Books,Cookbook,6.0,236.4,10.0,1276.56,2023-06-01,Nice,France,UPI,Cancelled,4.0
ORD00905,Mateo Singh,mateo.singh368@example.com,Beauty,Sunscreen,9.0,431.59,0.0,3884.31,2023-12-18,Brasilia,Brazil,Debit Card,Returned,3.0
ORD00906,Lucas Muller,lucas.muller836@example.com,Clothing,Baseball Cap,7.0,440.96,0.0,3086.72,2024-06-16,San Francisco,USA,Credit Card,Processing,3.0
ORD00907,Yuki Johnson,yuki.johnson807@example.com,Home & Kitchen,Cutlery Set,6.0,276.48,20.0,1327.1,2023-08-13,Abu Dhabi,UAE,PayPal,Cancelled,2.0
ORD00908,Diya Garcia,diya.garcia711@example.com,Clothing,Baseball Cap,,397.83,0.0,,2024-05-22,London,UK,PayPal,Processing,4.0
ORD00909,Kavya Smith,kavya.smith99@example.com,Clothing,Cotton T-Shirt,,151.41,0.0,,2023-03-10,Calgary,Canada,Credit Card,Cancelled,4.0
ORD00910,Aarav Dubois,aarav.dubois398@example.com,Home & Kitchen,Coffee Maker,10.0,296.9,0.0,2969.0,2024-11-26,Paris,France,Net Banking,Processing,4.0
ORD00911,Chen Martinez,chen.martinez393@example.com,Sports,Yoga Mat,10.0,312.01,25.0,2340.07,2023-01-28,Tokyo,Japan,Net Banking,Delivered,5.0
ORD00912,Aditya Kumar,aditya.kumar851@example.com,Beauty,Face Serum,6.0,124.48,0.0,746.88,2023-11-27,Calgary,Canada,Debit Card,Returned,1.0
ORD00913,Li Singh,li.singh692@example.com,Electronics,Earbuds,3.0,234.27,20.0,562.25,2024-07-02,Bengaluru,India,Cash on Delivery,Delivered,5.0
ORD00914,Priya Garcia,priya.garcia167@example.com,Electronics,Webcam,7.0,59.29,0.0,415.03,2023-07-23,Nice,France,Debit Card,Delivered,3.0
ORD00915,Haruto Tanaka,haruto.tanaka188@example.com,Clothing,Running Shoes,10.0,423.54,25.0,3176.55,2023-04-29,Los Angeles,USA,Debit Card,Shipped,5.0
ORD00916,Liam Sharma,liam.sharma376@example.com,Beauty,Sunscreen,,264.96,0.0,,2024-03-04,Paris,France,UPI,Cancelled,4.0
ORD00917,Aditya Kumar,aditya.kumar899@example.com,Beauty,Lipstick Set,9.0,460.04,0.0,4140.36,2023-05-04,Delhi,India,Credit Card,Returned,3.0
ORD00918,Michael Rossi,michael.rossi270@example.com,Books,Fiction Novel,3.0,293.15,0.0,879.45,2023-08-26,Munich,Germany,UPI,Shipped,4.0
ORD00919,Aarav Wang,aarav.wang808@example.com,Electronics,Bluetooth Speaker,5.0,294.86,,1474.3,2023-05-21,Melbourne,Australia,,Cancelled,3.0
ORD00920,Li Martinez,li.martinez220@example.com,Electronics,USB-C Cable,9.0,430.05,0.0,3870.45,2024-06-06,London,UK,Net Banking,Returned,2.0
ORD00921,Liam Gupta,liam.gupta772@example.com,Books,Self-Help Guide,5.0,206.16,0.0,1030.8,2023-11-25,Tokyo,Japan,Debit Card,Processing,5.0
ORD00922,Sofia Johnson,sofia.johnson131@example.com,Books,Children's Storybook,9.0,444.93,0.0,4004.37,2023-09-05,Sharjah,UAE,UPI,Cancelled,4.0
ORD00923,Ava Sharma,ava.sharma576@example.com,Electronics,USB-C Cable,1.0,187.91,25.0,140.93,2024-10-27,Brisbane,Australia,,Returned,4.0
ORD00924,Lucas Martinez,lucas.martinez396@example.com,Beauty,Perfume,10.0,301.67,0.0,3016.7,2024-04-25,Sydney,Australia,PayPal,Cancelled,5.0
ORD00925,David Dubois,david.dubois258@example.com,Beauty,Lipstick Set,5.0,299.24,15.0,1271.77,2023-09-03,Dubai,UAE,UPI,Processing,4.0
ORD00926,David Suzuki,david.suzuki613@example.com,Books,Cookbook,3.0,402.11,5.0,1146.01,2024-01-06,Brasilia,Brazil,UPI,Shipped,5.0
ORD00927,David Gupta,david.gupta741@example.com,Home & Kitchen,LED Lamp,10.0,396.02,0.0,3960.2,2024-10-25,Marseille,France,Debit Card,Cancelled,4.0
ORD00928,Isabella Muller,isabella.muller350@example.com,Clothing,Running Shoes,5.0,66.59,20.0,266.36,2023-01-04,Los Angeles,USA,,Processing,5.0
ORD00929,Isabella Rossi,isabella.rossi284@example.com,Sports,Cycling Helmet,5.0,30.24,25.0,113.4,2024-09-01,Houston,USA,Net Banking,Cancelled,3.0
ORD00930,Priya Reddy,priya.reddy821@example.com,Electronics,Wireless Mouse,5.0,58.19,0.0,290.95,2023-04-09,Osaka,Japan,Credit Card,Returned,
ORD00931,Ishaan Zhang,ishaan.zhang737@example.com,Home & Kitchen,Blender,4.0,114.12,10.0,410.83,2024-07-19,Melbourne,Australia,Debit Card,Delivered,4.0
ORD00932,Haruto Johnson,haruto.johnson990@example.com,Books,Cookbook,1.0,477.46,10.0,429.71,2024-05-12,New York,USA,Debit Card,Cancelled,5.0
ORD00933,Ava Gupta,ava.gupta940@example.com,Clothing,Running Shoes,4.0,337.22,20.0,1079.1,2024-04-01,Munich,Germany,Credit Card,Delivered,5.0
ORD00934,Michael Singh,michael.singh394@example.com,Sports,Football,,383.7,25.0,,2024-03-23,Rio de Janeiro,Brazil,UPI,Delivered,5.0
ORD00935,John Garcia,john.garcia382@example.com,Clothing,Baseball Cap,7.0,88.35,5.0,587.53,2023-11-18,Perth,Australia,UPI,Shipped,3.0
ORD00936,John Dubois,john.dubois984@example.com,Electronics,Laptop Stand,2.0,228.86,20.0,366.18,2024-08-08,Brisbane,Australia,Net Banking,Delivered,5.0
ORD00937,Isabella Suzuki,isabella.suzuki262@example.com,Home & Kitchen,Coffee Maker,5.0,241.87,5.0,1148.88,2023-02-07,Kyoto,Japan,Credit Card,Shipped,3.0
ORD00938,Aditya Dubois,aditya.dubois52@example.com,Home & Kitchen,Non-stick Pan,5.0,229.28,20.0,917.12,2023-10-13,Manchester,UK,Net Banking,Processing,2.0
ORD00939,Diya Kumar,diya.kumar587@example.com,Beauty,Shampoo,8.0,471.3,5.0,3581.88,2023-01-18,Berlin,Germany,Credit Card,Delivered,3.0
ORD00940,Sophia Reddy,sophia.reddy567@example.com,Home & Kitchen,LED Lamp,9.0,466.41,0.0,4197.69,2023-11-30,Birmingham,UK,Cash on Delivery,Delivered,1.0
ORD00941,John Singh,john.singh481@example.com,Clothing,Denim Jeans,10.0,417.97,10.0,3761.73,2024-04-18,Frankfurt,Germany,Debit Card,Delivered,3.0
ORD00942,Wei Dubois,wei.dubois69@example.com,Books,Cookbook,,233.08,20.0,,2024-07-17,Brasilia,Brazil,Net Banking,Returned,5.0
ORD00943,Mary Dubois,mary.dubois858@example.com,Beauty,Sunscreen,9.0,468.75,25.0,3164.06,2023-05-10,Delhi,India,Credit Card,Returned,4.0
ORD00944,Ishaan Dubois,ishaan.dubois392@example.com,Books,Self-Help Guide,6.0,246.17,5.0,1403.17,2024-03-21,Leeds,UK,,Returned,3.0
ORD00945,Wei Williams,wei.williams146@example.com,Electronics,Laptop Stand,5.0,245.95,25.0,922.31,2024-01-16,Frankfurt,Germany,Debit Card,Cancelled,3.0
ORD00946,Rohan Reddy,rohan.reddy55@example.com,Home & Kitchen,Cutlery Set,7.0,43.67,25.0,229.27,2023-02-11,Paris,France,UPI,Processing,5.0
ORD00947,Priya Sharma,priya.sharma150@example.com,Beauty,Perfume,1.0,257.21,15.0,218.63,2023-01-25,Nice,France,UPI,Returned,5.0
ORD00948,James Williams,james.williams821@example.com,Sports,Cycling Helmet,8.0,380.45,0.0,3043.6,2024-11-13,Brasilia,Brazil,PayPal,Returned,3.0
ORD00949,Isabella Tanaka,isabella.tanaka732@example.com,Books,Self-Help Guide,4.0,51.13,20.0,163.62,2023-08-14,Mumbai,India,UPI,Delivered,3.0
ORD00950,Emma Muller,emma.muller819@example.com,Clothing,Wool Sweater,5.0,495.26,0.0,2476.3,2023-06-17,Bengaluru,India,PayPal,Cancelled,3.0
ORD00951,Michael Gupta,michael.gupta506@example.com,Electronics,Bluetooth Speaker,6.0,310.32,25.0,1396.44,2023-09-22,Sharjah,UAE,Cash on Delivery,Processing,4.0
ORD00952,David Singh,david.singh856@example.com,Beauty,Perfume,5.0,404.06,5.0,1919.28,2023-08-20,Chennai,India,Net Banking,Processing,5.0
ORD00953,Kavya Martinez,kavya.martinez415@example.com,Electronics,Webcam,5.0,57.72,5.0,274.17,2023-08-13,Frankfurt,Germany,Debit Card,Delivered,5.0
ORD00954,Mary Suzuki,mary.suzuki430@example.com,Sports,Cricket Bat,4.0,85.41,0.0,341.64,2023-11-18,Chennai,India,Net Banking,Cancelled,5.0
ORD00955,Aarav Zhang,aarav.zhang122@example.com,Home & Kitchen,Coffee Maker,8.0,464.28,5.0,3528.53,2024-02-20,Osaka,Japan,UPI,Shipped,3.0
ORD00956,James Gupta,james.gupta608@example.com,Books,Fiction Novel,2.0,399.12,,798.24,2024-07-07,Yokohama,Japan,Credit Card,Shipped,1.0
ORD00957,Olivia Gupta,,Home & Kitchen,Blender,6.0,334.7,0.0,2008.2,2023-11-14,Sydney,Australia,Credit Card,Returned,1.0
ORD00958,Ava Sharma,ava.sharma197@example.com,Clothing,Wool Sweater,8.0,58.23,0.0,465.84,2024-09-19,Vancouver,Canada,Credit Card,Cancelled,4.0
ORD00959,Priya Silva,priya.silva622@example.com,Clothing,Baseball Cap,7.0,426.82,25.0,2240.8,2024-04-08,Brisbane,Australia,UPI,Cancelled,3.0
ORD00960,Mei Williams,mei.williams216@example.com,Clothing,Wool Sweater,3.0,23.21,0.0,69.63,2023-06-01,Houston,USA,Debit Card,Shipped,4.0
ORD00961,Haruto Zhang,haruto.zhang594@example.com,Clothing,Baseball Cap,7.0,65.7,10.0,413.91,2023-08-03,Paris,France,UPI,Shipped,4.0
ORD00962,Aditya Patel,,Home & Kitchen,Cutlery Set,8.0,234.43,15.0,1594.12,2024-04-05,Birmingham,UK,PayPal,Cancelled,5.0
ORD00963,Lucas Gupta,,Clothing,Running Shoes,8.0,438.38,0.0,3507.04,2023-05-24,Frankfurt,Germany,UPI,Shipped,4.0
ORD00964,Vivaan Sharma,vivaan.sharma729@example.com,Home & Kitchen,Storage Jars,1.0,56.78,5.0,53.94,2023-08-05,Birmingham,UK,PayPal,Returned,4.0
ORD00965,Mateo Silva,mateo.silva628@example.com,Sports,Dumbbell Set,1.0,230.2,10.0,207.18,2024-07-05,Paris,France,UPI,Processing,
ORD00966,Liam Kumar,liam.kumar900@example.com,Books,History Book,10.0,288.09,5.0,2736.85,2024-04-05,Montreal,Canada,PayPal,Delivered,5.0
ORD00967,Sara Tanaka,sara.tanaka544@example.com,Clothing,Cotton T-Shirt,8.0,123.3,,986.4,2023-02-18,Chicago,USA,Cash on Delivery,Returned,1.0
ORD00968,David Williams,david.williams680@example.com,Electronics,Earbuds,4.0,269.37,0.0,1077.48,2023-08-29,Kyoto,Japan,Debit Card,Returned,1.0
ORD00969,Li Suzuki,li.suzuki663@example.com,Clothing,Wool Sweater,,69.29,10.0,,2023-06-23,Montreal,Canada,Net Banking,Shipped,3.0
ORD00970,Yuki Gupta,yuki.gupta784@example.com,Home & Kitchen,Blender,9.0,321.32,0.0,2891.88,2023-05-05,Delhi,India,Credit Card,Processing,2.0
ORD00971,Haruto Garcia,haruto.garcia513@example.com,Sports,Football,8.0,335.66,0.0,2685.28,2023-12-31,Chicago,USA,Debit Card,Cancelled,5.0
ORD00972,Sara Sharma,sara.sharma636@example.com,Electronics,Bluetooth Speaker,6.0,84.37,5.0,480.91,2024-05-05,Sydney,Australia,UPI,Cancelled,4.0
ORD00973,Ishaan Silva,ishaan.silva413@example.com,Clothing,Denim Jeans,8.0,387.86,0.0,3102.88,2023-08-21,Nice,France,Net Banking,Processing,3.0
ORD00974,Mateo Patel,,Clothing,Cotton T-Shirt,1.0,493.89,15.0,419.81,2024-03-01,Bengaluru,India,,Cancelled,2.0
ORD00975,Ava Silva,ava.silva120@example.com,Sports,Dumbbell Set,9.0,498.09,15.0,3810.39,2023-05-03,Dubai,UAE,,Processing,5.0
ORD00976,Sofia Suzuki,sofia.suzuki880@example.com,Electronics,Wireless Mouse,3.0,349.47,0.0,1048.41,2023-10-15,Perth,Australia,Credit Card,Returned,5.0
ORD00977,Kavya Williams,kavya.williams27@example.com,Home & Kitchen,Blender,2.0,435.4,0.0,870.8,2024-01-07,New York,USA,UPI,Processing,2.0
ORD00978,Priya Muller,priya.muller820@example.com,Electronics,Laptop Stand,5.0,421.53,0.0,2107.65,2024-07-16,Sharjah,UAE,Cash on Delivery,Processing,4.0
ORD00979,Ishaan Tanaka,ishaan.tanaka42@example.com,Home & Kitchen,Cutlery Set,6.0,138.18,0.0,829.08,2023-04-07,Dubai,UAE,Credit Card,Cancelled,
ORD00980,Mei Wang,mei.wang110@example.com,Home & Kitchen,Coffee Maker,9.0,448.04,15.0,3427.51,2023-06-22,London,UK,PayPal,Delivered,3.0
ORD00981,Priya Silva,priya.silva418@example.com,Electronics,Webcam,4.0,248.86,20.0,796.35,2023-08-05,Sharjah,UAE,Net Banking,Shipped,4.0
ORD00982,Mary Singh,mary.singh605@example.com,Books,Children's Storybook,4.0,310.11,20.0,992.35,2023-09-19,Abu Dhabi,UAE,Credit Card,Delivered,3.0
ORD00983,Yuki Brown,yuki.brown591@example.com,Clothing,Baseball Cap,4.0,70.56,,282.24,2023-09-13,Pune,India,Credit Card,Cancelled,3.0
ORD00984,Sara Reddy,sara.reddy668@example.com,Clothing,Baseball Cap,1.0,209.61,25.0,157.21,2023-05-28,London,UK,,Processing,4.0
ORD00985,John Silva,john.silva455@example.com,Beauty,Shampoo,3.0,107.36,5.0,305.98,2024-05-16,Marseille,France,Net Banking,Delivered,4.0
ORD00986,Michael Gupta,michael.gupta911@example.com,Electronics,Earbuds,4.0,209.64,0.0,838.56,2023-10-18,Vancouver,Canada,Net Banking,Delivered,5.0
ORD00987,Aditya Muller,aditya.muller311@example.com,Beauty,Shampoo,5.0,420.54,10.0,1892.43,2023-06-14,Lyon,France,Net Banking,Shipped,
ORD00988,Diya Martinez,diya.martinez972@example.com,Sports,Cycling Helmet,3.0,59.36,10.0,160.27,2023-04-12,Montreal,Canada,PayPal,Cancelled,
